NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMM;RR;QRR;NBRR;RR_ME;RRAB;QRRAB;RRABDAT;NBJRR1;NBJRR5;NBJRR10;NBJRR30;NBJRR50;NBJRR100;PMERM;QPMERM;NBPMERM;PMERMINAB;QPMERMINAB;PMERMINABDAT;TX;QTX;NBTX;TX_ME;TXAB;QTXAB;TXDAT;TXMIN;QTXMIN;TXMINDAT;NBJTX0;NBJTX25;NBJTX30;NBJTX35;NBJTXI20;NBJTXI27;NBJTXS32;TN;QTN;NBTN;TN_ME;TNAB;QTNAB;TNDAT;TNMAX;QTNMAX;TNMAXDAT;NBJTN5;NBJTN10;NBJTNI10;NBJTNI15;NBJTNI20;NBJTNS20;NBJTNS25;NBJGELEE;TAMPLIM;QTAMPLIM;TAMPLIAB;QTAMPLIAB;TAMPLIABDAT;NBTAMPLI;TM;QTM;NBTM;TMM;QTMM;NBTMM;NBJTMS24;TMMIN;QTMMIN;TMMINDAT;TMMAX;QTMMAX;TMMAXDAT;UNAB;QUNAB;UNABDAT;NBUN;UXAB;QUXAB;UXABDAT;NBUX;UMM;QUMM;NBUM;TSVM;QTSVM;NBTSVM;ETP;QETP;FXIAB;QFXIAB;DXIAB;QDXIAB;FXIDAT;NBJFF10;NBJFF16;NBJFF28;NBFXI;FXI3SAB;QFXI3SAB;DXI3SAB;QDXI3SAB;FXI3SDAT;NBJFXI3S10;NBJFXI3S16;NBJFXI3S28;NBFXI3S;FXYAB;QFXYAB;DXYAB;QDXYAB;FXYABDAT;NBJFXY8;NBJFXY10;NBJFXY15;NBFXY;FFM;QFFM;NBFFM;INST;QINST;NBINST;NBSIGMA0;NBSIGMA20;NBSIGMA80;GLOT;QGLOT;NBGLOT;DIFT;QDIFT;NBDIFT;DIRT;QDIRT;NBDIRT;HNEIGEFTOT;QHNEIGEFTOT;HNEIGEFAB;QHNEIGEFAB;HNEIGEFDAT;NBHNEIGEF;NBJNEIG;NBJHNEIGEF1;NBJHNEIGEF5;NBJHNEIGEF10;NBJSOLNG;NEIGETOTM;QNEIGETOTM;NEIGETOTAB;QNEIGETOTAB;NEIGETOTABDAT;NBJNEIGETOT1;NBJNEIGETOT10;NBJNEIGETOT30;NBJGREL;NBJORAG;NBJBROU
15001003;ALLANCHE;45.232000;2.937667;1010;202401;71.6;1;31;;20.1;1;17;9;5;3;0;0;0;;;0;;;;6.8;1;31;;15.4;1;28;-5.8;1;9;5;0;0;0;31;31;0;-2.5;1;31;;-13.9;1;13;4.8;1;3;9;4;31;31;31;0;0;18;9.2;1;19.4;1;13;31;2.1;1;31;1.5;1;31;0;-6.9;1;9;8.7;1;27;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
15001003;ALLANCHE;45.232000;2.937667;1010;202402;67.0;1;29;;13.2;1;10;12;5;2;0;0;0;;;0;;;;9.2;1;29;;17.3;1;3;3.5;1;6;0;0;0;0;29;29;0;0.4;1;29;;-5.0;1;29;5.7;1;9;1;0;29;29;29;0;0;13;8.8;1;18.6;1;3;29;4.8;1;29;4.0;1;29;0;0.3;1;6;8.2;1;14;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
15001003;ALLANCHE;45.232000;2.937667;1010;202403;132.2;1;31;;42.7;1;9;18;8;4;1;0;0;;;0;;;;10.3;1;31;;20.0;1;22;0.9;1;3;0;0;0;0;31;31;0;0.8;1;31;;-6.6;1;7;5.8;1;18;1;0;31;31;31;0;0;11;9.6;1;18.9;1;22;31;5.6;1;31;5.0;1;31;0;-0.2;1;3;10.9;1;21;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
15001003;ALLANCHE;45.232000;2.937667;1010;202404;108.9;1;30;;33.2;1;27;14;5;2;1;0;0;;;0;;;;12.3;1;30;;26.7;1;13;4.2;1;24;0;1;0;0;26;30;0;2.1;1;30;;-6.4;1;24;9.0;1;7;2;0;30;30;30;0;0;8;10.2;1;23.7;1;13;30;7.2;1;30;6.7;1;30;0;-1.1;1;24;14.9;1;13;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
15001003;ALLANCHE;45.232000;2.937667;1010;202405;151.0;1;31;;37.6;1;1;21;6;4;2;0;0;;;0;;;;14.9;1;31;;22.3;1;11;6.1;1;2;0;0;0;0;28;31;0;4.6;1;31;;-0.9;1;17;9.6;1;30;0;0;31;31;31;0;0;2;10.3;1;20.1;1;10;31;9.8;1;31;9.4;1;31;0;4.4;1;2;13.3;1;13;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
15001003;ALLANCHE;45.232000;2.937667;1010;202406;87.8;1;30;;28.6;1;20;12;4;3;0;0;0;;;0;;;;20.4;1;30;;27.4;1;26;13.1;1;2;0;5;0;0;14;27;0;8.7;1;30;;-0.4;1;13;14.2;1;28;0;0;16;30;30;0;0;1;11.6;1;19.8;1;13;30;14.6;1;30;14.1;1;30;0;8.6;1;12;20.8;1;28;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
15001003;ALLANCHE;45.232000;2.937667;1010;202407;74.6;1;31;;28.8;1;20;7;4;3;0;0;0;;;0;;;;24.7;1;31;;33.2;1;29;15.5;1;2;0;18;3;0;6;21;2;10.2;1;31;;3.4;1;8;17.3;1;28;0;0;12;29;31;0;0;0;14.5;1;22.2;1;18;31;17.5;1;31;17.1;1;31;0;13.0;1;2;24.6;1;29;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
15001003;ALLANCHE;45.232000;2.937667;1010;202408;35.0;1;31;;15.8;1;14;5;3;1;0;0;0;;;0;;;;26.0;1;31;;31.9;1;11;19.4;1;18;0;21;3;0;1;17;0;10.1;1;31;;3.1;1;22;15.6;1;7;0;0;14;29;31;0;0;0;15.9;1;23.5;1;22;31;18.1;1;31;17.6;1;31;0;12.0;1;26;22.0;1;11;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
15001003;ALLANCHE;45.232000;2.937667;1010;202409;140.7;1;30;;36.5;1;7;15;7;3;1;0;0;;;0;;;;16.5;1;30;;23.8;1;2;11.2;1;27;0;0;0;0;26;30;0;6.9;1;30;;-1.5;1;29;12.6;1;7;0;0;23;30;30;0;0;1;9.6;1;18.4;1;19;30;11.7;1;30;11.0;1;30;0;7.2;1;29;16.2;1;7;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
15001003;ALLANCHE;45.232000;2.937667;1010;202410;104.5;1;31;;21.7;1;25;12;6;6;0;0;0;;;0;;;;16.8;1;31;;23.4;1;15;9.2;1;4;0;0;0;0;26;31;0;6.5;1;31;;0.3;1;5;14.0;1;16;0;0;26;31;31;0;0;0;10.4;1;17.8;1;20;31;11.7;1;31;10.8;1;31;0;6.7;1;4;17.3;1;15;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
