NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMM;RR;QRR;NBRR;RR_ME;RRAB;QRRAB;RRABDAT;NBJRR1;NBJRR5;NBJRR10;NBJRR30;NBJRR50;NBJRR100;PMERM;QPMERM;NBPMERM;PMERMINAB;QPMERMINAB;PMERMINABDAT;TX;QTX;NBTX;TX_ME;TXAB;QTXAB;TXDAT;TXMIN;QTXMIN;TXMINDAT;NBJTX0;NBJTX25;NBJTX30;NBJTX35;NBJTXI20;NBJTXI27;NBJTXS32;TN;QTN;NBTN;TN_ME;TNAB;QTNAB;TNDAT;TNMAX;QTNMAX;TNMAXDAT;NBJTN5;NBJTN10;NBJTNI10;NBJTNI15;NBJTNI20;NBJTNS20;NBJTNS25;NBJGELEE;TAMPLIM;QTAMPLIM;TAMPLIAB;QTAMPLIAB;TAMPLIABDAT;NBTAMPLI;TM;QTM;NBTM;TMM;QTMM;NBTMM;NBJTMS24;TMMIN;QTMMIN;TMMINDAT;TMMAX;QTMMAX;TMMAXDAT;UNAB;QUNAB;UNABDAT;NBUN;UXAB;QUXAB;UXABDAT;NBUX;UMM;QUMM;NBUM;TSVM;QTSVM;NBTSVM;ETP;QETP;FXIAB;QFXIAB;DXIAB;QDXIAB;FXIDAT;NBJFF10;NBJFF16;NBJFF28;NBFXI;FXI3SAB;QFXI3SAB;DXI3SAB;QDXI3SAB;FXI3SDAT;NBJFXI3S10;NBJFXI3S16;NBJFXI3S28;NBFXI3S;FXYAB;QFXYAB;DXYAB;QDXYAB;FXYABDAT;NBJFXY8;NBJFXY10;NBJFXY15;NBFXY;FFM;QFFM;NBFFM;INST;QINST;NBINST;NBSIGMA0;NBSIGMA20;NBSIGMA80;GLOT;QGLOT;NBGLOT;DIFT;QDIFT;NBDIFT;DIRT;QDIRT;NBDIRT;HNEIGEFTOT;QHNEIGEFTOT;HNEIGEFAB;QHNEIGEFAB;HNEIGEFDAT;NBHNEIGEF;NBJNEIG;NBJHNEIGEF1;NBJHNEIGEF5;NBJHNEIGEF10;NBJSOLNG;NEIGETOTM;QNEIGETOTM;NEIGETOTAB;QNEIGETOTAB;NEIGETOTABDAT;NBJNEIGETOT1;NBJNEIGETOT10;NBJNEIGETOT30;NBJGREL;NBJORAG;NBJBROU
55014001;AUBREVILLE_SAPC;49.133833;5.093500;202;202401;78.1;1;31;;27.4;1;2;12;4;2;0;0;0;;;0;;;;6.3;1;31;;14.1;1;29;-2.2;1;14;6;0;0;0;31;31;0;-0.7;1;31;;-12.0;1;20;8.6;1;24;11;1;31;31;31;0;0;16;7.0;1;17.9;1;21;31;2.8;1;31;2.7;1;31;0;-5.0;1;20;10.7;1;24;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
55014001;AUBREVILLE_SAPC;49.133833;5.093500;202;202402;134.1;1;29;;31.0;1;7;17;8;4;1;0;0;;;0;;;;10.5;1;29;;15.9;1;15;7.2;1;24;0;0;0;0;29;29;0;5.0;1;29;;-1.7;1;28;10.1;1;16;0;0;28;29;29;0;0;2;5.5;1;12.3;1;29;29;7.7;1;29;7.5;1;29;0;3.3;1;28;12.0;1;15;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
55014001;AUBREVILLE_SAPC;49.133833;5.093500;202;202403;86.1;1;31;;16.8;1;31;17;4;3;0;0;0;;;0;;;;13.3;1;31;;20.3;1;20;9.9;1;24;0;0;0;0;30;31;0;4.2;1;31;;-1.0;1;25;7.9;1;13;0;0;31;31;31;0;0;2;9.0;1;17.4;1;20;31;8.8;1;31;8.3;1;31;0;5.2;1;6;12.2;1;22;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
55014001;AUBREVILLE_SAPC;49.133833;5.093500;202;202404;69.7;1;30;;19.6;1;4;11;6;1;0;0;0;;;0;;;;15.7;1;30;;24.7;1;13;9.5;1;19;0;0;0;0;24;30;0;5.0;1;30;;-2.2;1;23;11.5;1;7;0;0;26;30;30;0;0;4;10.8;1;19.6;1;13;30;10.4;1;30;9.8;1;30;0;4.0;1;22;17.0;1;30;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
55014001;AUBREVILLE_SAPC;49.133833;5.093500;202;202405;162.2;1;31;;34.2;1;24;18;11;5;1;0;0;;;0;;;;19.7;1;31;;26.9;1;12;12.1;1;2;0;2;0;0;17;31;0;9.1;1;31;;4.1;1;9;13.9;1;13;0;0;19;31;31;0;0;0;10.6;1;19.4;1;11;31;14.4;1;31;13.9;1;31;0;9.4;1;4;18.8;1;13;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
55014001;AUBREVILLE_SAPC;49.133833;5.093500;202;202406;88.9;1;30;;27.6;1;29;10;4;3;0;0;0;;;0;;;;22.5;1;30;;31.0;1;26;16.3;1;1;0;7;2;0;9;25;0;10.5;1;30;;2.2;1;12;16.3;1;21;0;0;10;27;30;0;0;0;11.9;1;18.5;1;26;30;16.5;1;30;16.3;1;30;0;10.4;1;12;22.4;1;27;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
55014001;AUBREVILLE_SAPC;49.133833;5.093500;202;202407;141.7;1;31;;31.1;1;26;12;8;6;1;0;0;;;0;;;;25.0;1;31;;33.8;1;9;16.3;1;2;0;14;6;0;3;22;2;13.1;1;31;;5.8;1;7;19.1;1;31;0;0;6;23;31;0;0;0;11.9;1;21.7;1;9;31;19.0;1;31;18.7;1;31;1;13.2;1;2;25.3;1;31;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
55014001;AUBREVILLE_SAPC;49.133833;5.093500;202;202408;85.4;1;31;;17.0;1;13;9;7;5;0;0;0;;;0;;;;26.3;1;31;;34.1;1;12;21.1;1;21;0;18;5;0;0;18;2;14.0;1;31;;7.7;1;26;20.3;1;1;0;0;4;18;30;1;0;0;12.2;1;20.7;1;28;31;20.1;1;31;19.7;1;31;2;15.7;1;26;25.1;1;12;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
55014001;AUBREVILLE_SAPC;49.133833;5.093500;202;202409;117.0;1;30;;28.0;1;25;16;7;3;0;0;0;;;0;;;;20.4;1;30;;31.7;1;1;13.1;1;29;0;4;1;0;13;29;0;11.3;1;30;;1.1;1;29;17.9;1;2;0;0;10;25;30;0;0;0;9.1;1;16.5;1;21;30;15.8;1;30;15.3;1;30;0;7.1;1;29;24.6;1;1;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
55014001;AUBREVILLE_SAPC;49.133833;5.093500;202;202410;83.9;1;31;;33.5;1;9;10;4;2;1;0;0;;;0;;;;17.5;1;31;;24.9;1;21;10.8;1;31;0;0;0;0;24;31;0;8.8;1;31;;2.0;1;5;15.8;1;17;0;0;19;30;31;0;0;0;8.6;1;14.7;1;25;31;13.1;1;31;12.4;1;31;0;8.2;1;31;18.9;1;21;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
