NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMM;RR;QRR;NBRR;RR_ME;RRAB;QRRAB;RRABDAT;NBJRR1;NBJRR5;NBJRR10;NBJRR30;NBJRR50;NBJRR100;PMERM;QPMERM;NBPMERM;PMERMINAB;QPMERMINAB;PMERMINABDAT;TX;QTX;NBTX;TX_ME;TXAB;QTXAB;TXDAT;TXMIN;QTXMIN;TXMINDAT;NBJTX0;NBJTX25;NBJTX30;NBJTX35;NBJTXI20;NBJTXI27;NBJTXS32;TN;QTN;NBTN;TN_ME;TNAB;QTNAB;TNDAT;TNMAX;QTNMAX;TNMAXDAT;NBJTN5;NBJTN10;NBJTNI10;NBJTNI15;NBJTNI20;NBJTNS20;NBJTNS25;NBJGELEE;TAMPLIM;QTAMPLIM;TAMPLIAB;QTAMPLIAB;TAMPLIABDAT;NBTAMPLI;TM;QTM;NBTM;TMM;QTMM;NBTMM;NBJTMS24;TMMIN;QTMMIN;TMMINDAT;TMMAX;QTMMAX;TMMAXDAT;UNAB;QUNAB;UNABDAT;NBUN;UXAB;QUXAB;UXABDAT;NBUX;UMM;QUMM;NBUM;TSVM;QTSVM;NBTSVM;ETP;QETP;FXIAB;QFXIAB;DXIAB;QDXIAB;FXIDAT;NBJFF10;NBJFF16;NBJFF28;NBFXI;FXI3SAB;QFXI3SAB;DXI3SAB;QDXI3SAB;FXI3SDAT;NBJFXI3S10;NBJFXI3S16;NBJFXI3S28;NBFXI3S;FXYAB;QFXYAB;DXYAB;QDXYAB;FXYABDAT;NBJFXY8;NBJFXY10;NBJFXY15;NBFXY;FFM;QFFM;NBFFM;INST;QINST;NBINST;NBSIGMA0;NBSIGMA20;NBSIGMA80;GLOT;QGLOT;NBGLOT;DIFT;QDIFT;NBDIFT;DIRT;QDIRT;NBDIRT;HNEIGEFTOT;QHNEIGEFTOT;HNEIGEFAB;QHNEIGEFAB;HNEIGEFDAT;NBHNEIGEF;NBJNEIG;NBJHNEIGEF1;NBJHNEIGEF5;NBJHNEIGEF10;NBJSOLNG;NEIGETOTM;QNEIGETOTM;NEIGETOTAB;QNEIGETOTAB;NEIGETOTABDAT;NBJNEIGETOT1;NBJNEIGETOT10;NBJNEIGETOT30;NBJGREL;NBJORAG;NBJBROU
58019001;AVREE;46.820667;3.905000;302;202401;54.2;1;31;;12.8;1;16;7;5;2;0;0;0;;;0;;;;7.8;1;31;;14.9;1;17;-3.2;1;13;2;0;0;0;31;31;0;1.0;1;31;;-6.5;1;13;9.6;1;24;5;0;31;31;31;0;0;13;6.8;1;15.3;1;17;31;4.4;1;31;4.2;1;31;0;-4.9;1;13;11.9;1;24;49;1;21;31;100;1;31;31;86;1;31;7.4;9;31;;;20.9;1;250;1;3;13;3;0;31;19.6;1;;0;3;11;2;0;30;11.5;1;300;1;18;6;3;0;31;3.1;1;31;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
58019001;AVREE;46.820667;3.905000;302;202402;69.4;1;29;;15.4;1;10;14;6;2;0;0;0;;;0;;;;10.7;1;29;;15.8;1;15;5.4;1;3;0;0;0;0;29;29;0;5.0;1;29;;-2.2;1;29;9.4;1;16;0;0;29;29;29;0;0;1;5.7;1;14.4;1;29;29;7.9;1;29;7.6;1;29;0;3.6;1;3;11.7;1;15;51;1;8;29;100;1;29;29;86;1;29;9.0;9;29;;;28.1;1;290;1;22;17;3;1;29;23.8;1;;0;22;15;2;0;29;15.2;1;280;1;22;8;2;1;29;3.1;1;29;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
58019001;AVREE;46.820667;3.905000;302;202403;181.1;1;31;;38.0;1;31;17;10;5;2;0;0;;;0;;;;13.7;1;31;;21.1;1;22;4.9;1;3;0;0;0;0;28;31;0;5.4;1;31;;-1.7;1;25;11.2;1;18;0;0;30;31;31;0;0;2;8.3;1;14.6;1;20;31;9.5;1;31;9.1;1;31;0;4.0;1;3;14.2;1;22;37;1;21;31;100;1;30;31;81;1;31;9.3;9;31;;;21.4;1;160;1;9;22;4;0;31;19.3;1;;0;9;19;2;0;31;11.7;1;170;1;9;14;8;0;31;3.7;1;31;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
58019001;AVREE;46.820667;3.905000;302;202404;62.8;1;30;;11.2;1;8;11;5;1;0;0;0;;;0;;;;16.2;1;30;;26.3;1;13;9.2;1;24;0;3;0;0;23;30;0;5.3;1;30;;-1.5;1;22;11.6;1;15;0;0;27;30;30;0;0;5;10.9;1;19.4;1;13;30;10.8;1;30;10.5;1;30;0;4.1;1;22;17.3;1;6;35;1;13;30;100;1;30;30;76;1;30;9.6;9;30;;;23.5;1;250;1;1;22;6;0;30;20.5;1;;0;1;22;5;0;30;12.6;1;260;1;1;14;4;0;30;3.5;1;30;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
58019001;AVREE;46.820667;3.905000;302;202405;188.9;1;31;;90.5;1;5;16;8;4;1;1;0;;;0;;;;19.0;1;31;;26.5;1;11;10.1;1;2;0;1;0;0;21;31;0;9.3;1;31;;3.9;1;9;13.7;1;13;0;0;17;31;31;0;0;0;9.8;1;16.6;1;9;31;14.1;1;31;13.7;1;31;0;9.0;1;2;19.2;1;11;40;1;19;31;100;1;28;31;83;1;31;12.8;9;31;;;18.3;1;320;1;30;20;1;0;31;16.1;1;;0;30;15;1;0;31;10.5;1;310;1;30;4;1;0;31;2.5;1;31;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
58019001;AVREE;46.820667;3.905000;302;202406;88.9;1;30;;22.8;1;14;12;6;3;0;0;0;;;0;;;;23.3;1;30;;30.9;1;25;15.9;1;2;0;10;4;0;7;23;0;12.9;1;30;;4.9;1;13;20.0;1;29;0;0;3;21;30;1;0;0;10.3;1;16.6;1;4;30;18.1;1;30;17.7;1;30;1;12.4;1;12;25.1;1;29;34;1;11;30;100;1;10;30;79;1;30;15.9;9;30;;;14.6;1;230;9;29;19;0;0;30;13.8;1;;0;8;15;0;0;30;9.9;1;110;1;8;2;0;0;30;2.5;1;30;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
58019001;AVREE;46.820667;3.905000;302;202407;91.0;1;31;;34.2;1;20;10;6;3;1;0;0;;;0;;;;26.1;1;31;;34.5;1;30;18.3;1;6;0;17;7;0;2;18;4;14.6;1;31;;9.0;1;8;21.0;1;31;0;0;3;17;29;2;0;0;11.5;1;18.7;1;8;31;20.3;1;31;20.1;1;31;4;15.4;1;7;27.3;1;30;36;1;18;31;100;1;13;31;77;1;31;17.9;9;31;;;18.0;1;300;9;9;12;2;0;31;16.9;1;;0;9;9;1;0;31;9.6;1;100;1;15;4;0;0;31;2.3;1;31;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
58019001;AVREE;46.820667;3.905000;302;202408;46.4;1;31;;16.8;1;1;5;3;2;0;0;0;;;0;;;;27.8;1;31;;34.9;1;12;17.3;1;18;0;25;9;0;1;13;6;14.5;1;31;;8.1;1;26;19.9;1;12;0;0;4;18;31;0;0;0;13.3;1;19.8;1;24;31;21.2;1;31;21.0;1;31;5;15.4;1;18;27.4;1;12;28;1;12;31;100;1;20;31;75;1;31;18.1;9;31;;;21.6;1;280;1;24;7;1;0;31;18.7;1;;0;24;4;1;0;31;9.9;1;300;1;24;2;0;0;31;2.0;1;31;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
58019001;AVREE;46.820667;3.905000;302;202409;138.9;1;30;;74.3;1;4;12;8;2;1;1;0;;;0;;;;20.0;1;30;;27.6;1;1;14.2;1;11;0;2;0;0;18;28;0;11.4;1;30;;3.2;1;14;18.2;1;1;0;0;8;25;30;0;0;0;8.6;1;16.8;1;19;30;15.7;1;30;15.2;1;30;0;9.1;1;29;22.9;1;1;37;1;15;30;100;1;19;30;80;1;30;13.9;9;30;;;20.8;1;260;1;27;21;3;0;30;18.2;1;;0;27;15;1;0;27;9.9;1;250;1;27;7;0;0;30;3.1;1;30;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
58019001;AVREE;46.820667;3.905000;302;202410;125.3;1;31;;35.8;1;1;13;7;5;1;0;0;;;0;;;;18.4;1;31;;23.1;1;21;13.0;1;31;0;0;0;0;19;31;0;10.3;1;31;;2.3;1;5;16.9;1;16;0;0;14;30;31;0;0;0;8.2;1;14.0;1;5;31;14.3;1;31;13.9;1;31;0;9.3;1;5;19.9;1;16;54;1;5;31;100;1;31;31;88;1;31;14.0;9;31;;;25.5;1;280;9;9;12;2;0;31;21.3;1;;0;9;9;1;0;31;14.0;1;260;9;9;5;2;0;31;3.0;1;31;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
