NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMM;RR;QRR;NBRR;RR_ME;RRAB;QRRAB;RRABDAT;NBJRR1;NBJRR5;NBJRR10;NBJRR30;NBJRR50;NBJRR100;PMERM;QPMERM;NBPMERM;PMERMINAB;QPMERMINAB;PMERMINABDAT;TX;QTX;NBTX;TX_ME;TXAB;QTXAB;TXDAT;TXMIN;QTXMIN;TXMINDAT;NBJTX0;NBJTX25;NBJTX30;NBJTX35;NBJTXI20;NBJTXI27;NBJTXS32;TN;QTN;NBTN;TN_ME;TNAB;QTNAB;TNDAT;TNMAX;QTNMAX;TNMAXDAT;NBJTN5;NBJTN10;NBJTNI10;NBJTNI15;NBJTNI20;NBJTNS20;NBJTNS25;NBJGELEE;TAMPLIM;QTAMPLIM;TAMPLIAB;QTAMPLIAB;TAMPLIABDAT;NBTAMPLI;TM;QTM;NBTM;TMM;QTMM;NBTMM;NBJTMS24;TMMIN;QTMMIN;TMMINDAT;TMMAX;QTMMAX;TMMAXDAT;UNAB;QUNAB;UNABDAT;NBUN;UXAB;QUXAB;UXABDAT;NBUX;UMM;QUMM;NBUM;TSVM;QTSVM;NBTSVM;ETP;QETP;FXIAB;QFXIAB;DXIAB;QDXIAB;FXIDAT;NBJFF10;NBJFF16;NBJFF28;NBFXI;FXI3SAB;QFXI3SAB;DXI3SAB;QDXI3SAB;FXI3SDAT;NBJFXI3S10;NBJFXI3S16;NBJFXI3S28;NBFXI3S;FXYAB;QFXYAB;DXYAB;QDXYAB;FXYABDAT;NBJFXY8;NBJFXY10;NBJFXY15;NBFXY;FFM;QFFM;NBFFM;INST;QINST;NBINST;NBSIGMA0;NBSIGMA20;NBSIGMA80;GLOT;QGLOT;NBGLOT;DIFT;QDIFT;NBDIFT;DIRT;QDIRT;NBDIRT;HNEIGEFTOT;QHNEIGEFTOT;HNEIGEFAB;QHNEIGEFAB;HNEIGEFDAT;NBHNEIGEF;NBJNEIG;NBJHNEIGEF1;NBJHNEIGEF5;NBJHNEIGEF10;NBJSOLNG;NEIGETOTM;QNEIGETOTM;NEIGETOTAB;QNEIGETOTAB;NEIGETOTABDAT;NBJNEIGETOT1;NBJNEIGETOT10;NBJNEIGETOT30;NBJGREL;NBJORAG;NBJBROU
29018001;BRENNILIS;48.352667;-3.869000;220;202401;251.0;1;31;;67.5;1;1;18;13;8;1;1;0;;;0;;;;8.3;1;31;;14.4;1;29;-0.5;1;9;1;0;0;0;31;31;0;2.2;1;31;;-6.3;1;19;10.9;1;24;2;0;28;31;31;0;0;12;6.2;1;15.8;1;20;31;5.3;1;31;5.3;1;31;0;-2.7;1;9;11.8;1;2;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
29018001;BRENNILIS;48.352667;-3.869000;220;202402;254.6;1;29;;36.8;1;21;23;14;8;2;0;0;;;0;;;;11.0;1;29;;14.5;1;15;7.2;1;23;0;0;0;0;29;29;0;7.0;1;29;;0.0;1;13;11.3;1;14;0;0;25;29;29;0;0;1;4.0;1;12.4;1;13;29;9.0;1;29;8.9;1;29;0;5.1;1;23;12.5;1;15;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
29018001;BRENNILIS;48.352667;-3.869000;220;202403;163.9;1;31;;29.4;1;28;19;11;6;0;0;0;;;0;;;;11.8;1;31;;17.4;1;21;7.7;1;1;0;0;0;0;31;31;0;4.9;1;31;;-1.5;1;6;11.0;1;17;0;0;29;31;31;0;0;3;6.9;1;14.2;1;21;31;8.4;1;31;8.0;1;31;0;4.5;1;4;13.1;1;17;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
29018001;BRENNILIS;48.352667;-3.869000;220;202404;124.7;1;30;;32.4;1;2;14;7;3;1;0;0;;;0;;;;13.8;1;30;;21.1;1;13;11.2;1;2;0;0;0;0;29;30;0;6.2;1;30;;-1.1;1;19;12.2;1;6;0;0;26;30;30;0;0;2;7.6;1;15.3;1;13;30;10.0;1;30;9.9;9;27;0;5.4;1;19;14.0;1;11;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
29018001;BRENNILIS;48.352667;-3.869000;220;202405;100.0;1;31;;27.3;1;13;15;7;2;0;0;0;;;0;;;;17.7;1;31;;26.1;1;11;13.7;1;4;0;1;0;0;25;31;0;8.1;1;31;;0.2;1;3;13.6;1;29;0;0;17;31;31;0;0;0;9.6;1;19.5;1;11;31;12.9;1;31;12.6;1;31;0;8.0;1;3;16.4;1;11;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
29018001;BRENNILIS;48.352667;-3.869000;220;202406;40.6;1;30;;9.6;1;13;7;4;0;0;0;0;;;0;;;;19.1;1;30;;27.0;1;26;13.8;1;13;0;2;0;0;21;30;0;9.2;1;30;;1.7;1;6;14.9;1;24;0;0;15;30;30;0;0;0;9.9;1;18.4;1;7;30;14.2;1;30;14.1;1;30;0;7.9;1;13;19.7;1;25;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
29018001;BRENNILIS;48.352667;-3.869000;220;202407;85.5;1;31;;19.9;1;8;13;5;3;0;0;0;;;0;;;;20.4;1;31;;30.0;1;29;15.5;1;12;0;5;1;0;21;28;0;12.1;1;31;;6.0;1;28;16.9;1;31;0;0;5;28;31;0;0;0;8.3;1;19.3;1;28;31;16.2;1;31;16.0;1;31;0;12.0;1;11;23.2;1;31;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
29018001;BRENNILIS;48.352667;-3.869000;220;202408;97.5;1;31;;18.9;1;23;12;8;5;0;0;0;;;0;;;;21.7;1;31;;31.6;1;11;18.6;1;24;0;3;1;0;8;30;0;11.9;1;31;;6.3;1;21;17.8;1;16;0;0;13;22;31;0;0;0;9.8;1;18.4;1;27;31;16.8;1;31;16.6;1;31;0;13.0;1;21;23.0;1;11;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
29018001;BRENNILIS;48.352667;-3.869000;220;202409;110.6;1;30;;25.3;1;8;14;7;4;0;0;0;;;0;;;;18.1;1;30;;23.1;1;1;14.4;1;27;0;0;0;0;23;30;0;10.1;1;30;;1.1;1;14;15.8;1;1;0;0;13;28;30;0;0;0;8.0;1;19.3;1;15;30;14.1;1;30;13.8;1;30;0;9.1;1;28;19.5;1;1;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
29018001;BRENNILIS;48.352667;-3.869000;220;202410;144.7;1;31;;23.7;1;20;16;9;6;0;0;0;;;0;;;;16.0;1;31;;19.4;1;24;11.7;1;31;0;0;0;0;31;31;0;8.1;1;31;;0.6;1;11;15.8;1;16;0;0;19;30;31;0;0;0;7.9;1;16.1;1;27;31;12.1;1;31;11.9;1;31;0;7.5;1;11;16.5;1;16;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
