NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMM;RR;QRR;NBRR;RR_ME;RRAB;QRRAB;RRABDAT;NBJRR1;NBJRR5;NBJRR10;NBJRR30;NBJRR50;NBJRR100;PMERM;QPMERM;NBPMERM;PMERMINAB;QPMERMINAB;PMERMINABDAT;TX;QTX;NBTX;TX_ME;TXAB;QTXAB;TXDAT;TXMIN;QTXMIN;TXMINDAT;NBJTX0;NBJTX25;NBJTX30;NBJTX35;NBJTXI20;NBJTXI27;NBJTXS32;TN;QTN;NBTN;TN_ME;TNAB;QTNAB;TNDAT;TNMAX;QTNMAX;TNMAXDAT;NBJTN5;NBJTN10;NBJTNI10;NBJTNI15;NBJTNI20;NBJTNS20;NBJTNS25;NBJGELEE;TAMPLIM;QTAMPLIM;TAMPLIAB;QTAMPLIAB;TAMPLIABDAT;NBTAMPLI;TM;QTM;NBTM;TMM;QTMM;NBTMM;NBJTMS24;TMMIN;QTMMIN;TMMINDAT;TMMAX;QTMMAX;TMMAXDAT;UNAB;QUNAB;UNABDAT;NBUN;UXAB;QUXAB;UXABDAT;NBUX;UMM;QUMM;NBUM;TSVM;QTSVM;NBTSVM;ETP;QETP;FXIAB;QFXIAB;DXIAB;QDXIAB;FXIDAT;NBJFF10;NBJFF16;NBJFF28;NBFXI;FXI3SAB;QFXI3SAB;DXI3SAB;QDXI3SAB;FXI3SDAT;NBJFXI3S10;NBJFXI3S16;NBJFXI3S28;NBFXI3S;FXYAB;QFXYAB;DXYAB;QDXYAB;FXYABDAT;NBJFXY8;NBJFXY10;NBJFXY15;NBFXY;FFM;QFFM;NBFFM;INST;QINST;NBINST;NBSIGMA0;NBSIGMA20;NBSIGMA80;GLOT;QGLOT;NBGLOT;DIFT;QDIFT;NBDIFT;DIRT;QDIRT;NBDIRT;HNEIGEFTOT;QHNEIGEFTOT;HNEIGEFAB;QHNEIGEFAB;HNEIGEFDAT;NBHNEIGEF;NBJNEIG;NBJHNEIGEF1;NBJHNEIGEF5;NBJHNEIGEF10;NBJSOLNG;NEIGETOTM;QNEIGETOTM;NEIGETOTAB;QNEIGETOTAB;NEIGETOTABDAT;NBJNEIGETOT1;NBJNEIGETOT10;NBJNEIGETOT30;NBJGREL;NBJORAG;NBJBROU
79017001;NUEIL-LES-AUBIERS;46.941167;-0.584167;118;202401;79.5;1;31;;18.5;1;2;12;5;2;0;0;0;;;0;;;;9.3;1;31;;15.9;1;28;-0.8;1;13;3;0;0;0;31;31;0;2.5;1;31;;-6.4;1;19;12.8;1;24;2;0;29;31;31;0;0;12;6.8;1;16.1;1;21;31;5.9;1;31;5.6;1;31;0;-1.7;1;20;13.6;1;24;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
79017001;NUEIL-LES-AUBIERS;46.941167;-0.584167;118;202402;106.1;1;29;;18.7;1;22;13;8;4;0;0;0;;;0;;;;12.4;1;29;;17.7;1;15;7.9;1;5;0;0;0;0;29;29;0;6.3;1;29;;-1.0;1;28;11.3;1;8;0;0;25;29;29;0;0;2;6.1;1;15.4;1;17;29;9.4;1;29;9.1;1;29;0;5.3;1;24;13.5;1;15;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
79017001;NUEIL-LES-AUBIERS;46.941167;-0.584167;118;202403;96.4;1;31;;14.1;1;27;15;9;3;0;0;0;;;0;;;;14.2;1;31;;21.7;1;21;9.6;1;2;0;0;0;0;29;31;0;4.5;1;31;;-3.0;1;4;12.1;1;15;0;0;27;31;31;0;0;5;9.7;1;16.5;1;14;31;9.4;1;31;9.0;1;31;0;3.4;1;4;14.4;1;17;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
79017001;NUEIL-LES-AUBIERS;46.941167;-0.584167;118;202404;50.9;1;30;;15.7;1;27;10;3;1;0;0;0;;;0;;;;17.0;1;30;;26.4;1;13;12.3;1;24;0;1;0;0;23;30;0;6.2;1;30;;0.5;1;19;12.2;1;4;0;0;24;30;30;0;0;0;10.8;1;20.3;1;13;30;11.6;1;30;11.6;1;30;0;7.4;1;23;16.3;1;13;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
79017001;NUEIL-LES-AUBIERS;46.941167;-0.584167;118;202405;142.4;1;31;;29.4;1;20;15;10;6;0;0;0;;;0;;;;19.3;1;31;;27.6;1;11;11.1;1;1;0;1;0;0;18;30;0;9.8;1;31;;3.6;1;3;13.8;1;12;0;0;18;31;31;0;0;0;9.5;1;20.0;1;11;31;14.6;1;31;14.3;1;31;0;9.7;1;3;17.6;1;11;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
79017001;NUEIL-LES-AUBIERS;46.941167;-0.584167;118;202406;74.7;1;30;;22.0;1;29;9;5;3;0;0;0;;;0;;;;23.4;1;30;;32.6;1;26;16.9;1;2;0;7;3;0;6;26;1;11.8;1;30;;3.8;1;13;18.4;1;27;0;0;10;23;30;0;0;0;11.5;1;17.8;1;24;30;17.6;1;30;17.6;1;30;1;12.6;1;13;24.2;1;27;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
79017001;NUEIL-LES-AUBIERS;46.941167;-0.584167;118;202407;19.6;1;31;;9.5;1;11;3;1;0;0;0;0;;;0;;;;26.1;1;31;;36.4;1;29;21.0;1;7;0;16;5;2;0;21;4;14.4;1;31;;7.4;1;7;19.9;1;30;0;0;3;17;31;0;0;0;11.7;1;20.6;1;18;31;20.2;1;31;20.0;1;31;3;14.2;1;7;28.2;1;30;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
79017001;NUEIL-LES-AUBIERS;46.941167;-0.584167;118;202408;26.8;1;31;;8.6;1;17;6;3;0;0;0;0;;;0;;;;26.7;1;31;;35.9;1;11;21.3;1;30;0;21;5;1;0;17;2;13.4;1;31;;6.5;1;26;20.6;1;12;0;0;10;18;30;1;0;0;13.3;1;23.0;1;27;31;20.1;1;31;20.0;1;31;3;15.1;1;25;26.6;1;11;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
79017001;NUEIL-LES-AUBIERS;46.941167;-0.584167;118;202409;86.4;1;30;;17.3;1;25;15;5;3;0;0;0;;;0;;;;20.6;1;30;;25.3;1;19;15.9;1;27;0;1;0;0;14;30;0;10.4;1;30;;1.4;1;15;18.2;1;1;0;0;10;27;30;0;0;0;10.1;1;19.4;1;15;30;15.5;1;30;15.1;1;30;0;10.0;1;29;21.3;1;1;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
79017001;NUEIL-LES-AUBIERS;46.941167;-0.584167;118;202410;92.4;1;31;;29.6;1;8;11;4;3;0;0;0;;;0;;;;17.8;1;31;;23.1;1;16;12.2;1;30;0;0;0;0;24;31;0;9.9;1;31;;1.2;1;4;16.8;1;16;0;0;13;30;31;0;0;0;7.9;1;16.4;1;24;31;13.9;1;31;13.5;1;31;0;9.3;1;4;20.0;1;16;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
