NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMM;RR;QRR;NBRR;RR_ME;RRAB;QRRAB;RRABDAT;NBJRR1;NBJRR5;NBJRR10;NBJRR30;NBJRR50;NBJRR100;PMERM;QPMERM;NBPMERM;PMERMINAB;QPMERMINAB;PMERMINABDAT;TX;QTX;NBTX;TX_ME;TXAB;QTXAB;TXDAT;TXMIN;QTXMIN;TXMINDAT;NBJTX0;NBJTX25;NBJTX30;NBJTX35;NBJTXI20;NBJTXI27;NBJTXS32;TN;QTN;NBTN;TN_ME;TNAB;QTNAB;TNDAT;TNMAX;QTNMAX;TNMAXDAT;NBJTN5;NBJTN10;NBJTNI10;NBJTNI15;NBJTNI20;NBJTNS20;NBJTNS25;NBJGELEE;TAMPLIM;QTAMPLIM;TAMPLIAB;QTAMPLIAB;TAMPLIABDAT;NBTAMPLI;TM;QTM;NBTM;TMM;QTMM;NBTMM;NBJTMS24;TMMIN;QTMMIN;TMMINDAT;TMMAX;QTMMAX;TMMAXDAT;UNAB;QUNAB;UNABDAT;NBUN;UXAB;QUXAB;UXABDAT;NBUX;UMM;QUMM;NBUM;TSVM;QTSVM;NBTSVM;ETP;QETP;FXIAB;QFXIAB;DXIAB;QDXIAB;FXIDAT;NBJFF10;NBJFF16;NBJFF28;NBFXI;FXI3SAB;QFXI3SAB;DXI3SAB;QDXI3SAB;FXI3SDAT;NBJFXI3S10;NBJFXI3S16;NBJFXI3S28;NBFXI3S;FXYAB;QFXYAB;DXYAB;QDXYAB;FXYABDAT;NBJFXY8;NBJFXY10;NBJFXY15;NBFXY;FFM;QFFM;NBFFM;INST;QINST;NBINST;NBSIGMA0;NBSIGMA20;NBSIGMA80;GLOT;QGLOT;NBGLOT;DIFT;QDIFT;NBDIFT;DIRT;QDIRT;NBDIRT;HNEIGEFTOT;QHNEIGEFTOT;HNEIGEFAB;QHNEIGEFAB;HNEIGEFDAT;NBHNEIGEF;NBJNEIG;NBJHNEIGEF1;NBJHNEIGEF5;NBJHNEIGEF10;NBJSOLNG;NEIGETOTM;QNEIGETOTM;NEIGETOTAB;QNEIGETOTAB;NEIGETOTABDAT;NBJNEIGETOT1;NBJNEIGETOT10;NBJNEIGETOT30;NBJGREL;NBJORAG;NBJBROU
24035003;BELVES;44.782667;0.956000;238;202401;34.0;1;31;;10.0;1;18;8;2;1;0;0;0;;;0;;;;9.8;1;31;;17.1;1;30;2.0;1;10;0;0;0;0;31;31;0;3.9;1;31;;-6.2;1;20;10.6;1;17;1;0;28;31;31;0;0;7;5.9;1;12.7;1;20;31;6.8;1;31;6.5;1;31;0;-0.5;1;10;13.2;1;29;33;1;20;31;98;1;13;31;85;1;31;8.5;9;31;;;15.8;1;250;1;18;7;0;0;31;13.9;1;;0;18;4;0;0;29;8.7;1;260;1;18;2;0;0;30;2.4;1;31;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
24035003;BELVES;44.782667;0.956000;238;202402;117.3;1;29;;28.7;1;25;15;7;5;0;0;0;;;0;;;;11.9;1;29;;19.6;1;14;4.8;1;5;0;0;0;0;29;29;0;5.6;1;29;;0.6;1;3;11.5;1;15;0;0;26;29;29;0;0;0;6.3;1;13.7;1;14;29;8.7;1;29;8.2;1;29;0;3.3;1;5;14.9;1;15;35;1;28;29;99;1;29;29;85;1;29;9.2;9;29;;;22.6;1;280;1;22;12;3;0;29;20.6;1;;0;22;9;2;0;26;12.9;1;280;1;22;2;1;0;26;2.7;1;29;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
24035003;BELVES;44.782667;0.956000;238;202403;120.4;1;31;;20.8;1;29;14;9;5;0;0;0;;;0;;;;15.5;1;31;;24.4;1;22;8.4;1;26;0;0;0;0;25;31;0;6.5;1;31;;1.0;1;4;12.6;1;18;0;0;27;31;31;0;0;0;9.0;1;14.4;1;7;31;11.0;1;31;10.4;1;31;0;6.2;1;4;17.5;1;22;18;1;19;31;99;1;31;31;77;1;31;9.5;9;31;;;16.2;1;140;1;27;18;1;0;31;15.5;1;;0;27;11;0;0;31;10.0;1;280;1;11;3;1;0;31;2.8;1;31;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
24035003;BELVES;44.782667;0.956000;238;202404;72.9;1;30;;16.6;1;27;10;5;4;0;0;0;;;0;;;;18.3;1;30;;28.8;1;13;12.3;1;22;0;4;0;0;21;28;0;7.9;1;30;;0.8;1;23;14.6;1;6;0;0;21;30;30;0;0;0;10.4;1;17.7;1;13;30;13.1;1;30;12.6;1;30;0;6.6;1;23;21.4;1;14;21;1;19;30;99;1;30;30;68;1;30;9.8;9;30;;;23.2;1;150;1;27;18;4;0;30;20.8;1;;0;27;15;2;0;28;13.5;1;130;1;27;6;3;0;30;3.1;1;30;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
24035003;BELVES;44.782667;0.956000;238;202405;153.4;1;31;;18.0;1;22;22;12;6;0;0;0;;;0;;;;19.1;1;31;;27.7;1;11;10.9;1;1;0;2;0;0;21;29;0;10.4;1;31;;4.9;1;3;14.1;1;26;0;0;16;31;31;0;0;0;8.7;1;15.8;1;10;31;14.8;1;31;14.2;1;31;0;9.5;1;1;20.5;1;11;28;1;11;31;100;1;31;31;80;1;31;12.7;9;31;;;17.6;1;270;1;2;15;1;0;31;12.0;1;;0;6;7;0;0;28;7.7;1;270;1;6;0;0;0;28;2.5;1;31;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
24035003;BELVES;44.782667;0.956000;238;202406;68.7;1;30;;15.0;1;14;12;6;2;0;0;0;;;0;;;;24.1;1;30;;31.4;1;26;15.7;1;22;0;10;3;0;4;22;0;14.0;1;30;;8.7;1;13;20.0;1;27;0;0;3;18;30;1;0;0;10.1;1;15.0;1;5;30;19.0;1;30;18.7;1;30;3;14.8;1;22;25.1;1;28;33;1;13;30;100;1;23;30;76;1;30;16.1;9;30;;;13.0;1;260;1;15;8;0;0;30;12.5;1;;0;15;4;0;0;29;7.6;1;270;1;21;0;0;0;30;2.2;1;30;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
24035003;BELVES;44.782667;0.956000;238;202407;36.5;1;31;;15.5;1;20;7;2;2;0;0;0;;;0;;;;27.4;1;31;;36.0;1;29;19.0;1;6;0;20;8;2;1;14;5;15.9;1;31;;8.2;1;7;22.8;1;30;0;0;2;12;27;5;0;0;11.5;1;19.4;1;8;31;21.7;1;31;21.3;1;31;7;15.0;1;7;29.1;1;30;33;1;18;31;100;1;25;31;74;1;31;18.5;9;31;;;17.5;1;320;1;20;5;1;0;31;15.4;1;;0;20;4;0;0;30;9.6;1;300;1;20;1;0;0;31;2.2;1;31;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
24035003;BELVES;44.782667;0.956000;238;202408;9.0;1;31;;4.0;1;29;2;0;0;0;0;0;;;0;;;;28.3;1;31;;37.5;1;11;22.9;1;18;0;27;7;1;0;14;3;15.8;1;31;;11.2;1;19;20.4;1;1;0;0;0;12;30;2;0;0;12.5;1;18.6;1;27;31;22.0;1;31;21.8;1;31;4;18.2;1;19;28.8;1;11;21;1;27;31;100;1;30;31;68;1;31;17.1;9;31;;;12.3;1;270;1;29;3;0;0;31;11.1;1;;0;29;3;0;0;31;7.7;1;260;1;29;0;0;0;31;2.1;1;31;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
24035003;BELVES;44.782667;0.956000;238;202409;104.8;1;30;;24.5;1;6;13;9;3;0;0;0;;;0;;;;20.7;1;30;;28.2;1;2;16.8;1;11;0;2;0;0;11;29;0;12.0;1;30;;5.2;1;15;17.9;1;1;0;0;7;24;30;0;0;0;8.6;1;16.3;1;15;30;16.4;1;30;15.7;1;30;0;12.3;1;28;22.1;1;2;36;1;19;30;100;1;28;30;81;1;30;14.4;9;30;;;13.8;1;270;1;27;9;0;0;30;13.1;1;;0;27;7;0;0;27;8.6;1;280;1;9;2;0;0;30;2.5;1;30;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
24035003;BELVES;44.782667;0.956000;238;202410;103.0;1;31;;54.0;1;17;11;6;1;1;1;0;;;0;;;;20.3;1;31;;25.2;1;15;12.8;1;26;0;1;0;0;14;31;0;11.7;1;31;;5.6;1;5;16.9;1;16;0;0;6;26;31;0;0;0;8.6;1;13.5;1;5;31;16.0;1;31;15.2;1;31;0;11.5;1;4;20.8;1;15;45;1;5;31;100;1;31;31;87;1;31;15.0;9;31;;;19.9;1;260;1;9;8;2;0;31;19.1;1;;0;9;7;1;0;31;11.9;1;270;9;9;3;1;0;31;2.4;1;31;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
